
aggregate data	խմբակցված ինֆորմ, որը դիտվում էորպես տվյալների միասնական տիպ
aggregate	գումարել, ժողովել, դիզել
aggregation	տարբեր ֆունկցիաներ կատարող անկախ էլեմենտների միավորումը
aggression	հարձակում, ագրեսիա
aggressive	ագրեսիվ, հարձակողական, եռանդուն, հաստատակամ
aggressor	ագրեսոր, սկզբնապատճառ, դրդիչ
aggrieve	վշտացնել, նեղել, զրկել, անիրավություն, զրկանք
aggrigation	հավաքում, միացք, զանգված, խառնուրդ
aggroup	խմբել
aghast	զարհուրած, սարսափած, սարսափահար, շվարած
agile	ճկուն, արագաշարժ
agility	շարժունություն, արագաշարժություն, ճարպկություն
agitate	հուզել, գրգռել, խառնել, ցնցել, թափտալ, քննարկել, ագիտացիա տանել
agitation	խառնելը, ցնցելը, հուզում, խռովություն, բանավեճ, քննարկում
agitator	խառնիչ, ագիտատոր
aglow	շիկացած, բոցավառված, այրվող, տոչորվող, գրգռված, բոցերի մեջ
agnate	ազգական ամուսնու կողմից, ազգակցական
agnomen	մականուն
agnosticism	ագնոստիցիզմ
agnostic	ագնոստիկ
agog	հուզված, անհամբեր, անհամբերությամբ
a-going	շարժման մեջ, ընթացքի մեջ
agonize	տանջ(վ)ել, հոգեվարքի մեջ լինել, վերջին ուժերը լարելով պայքարել
agony	հոգեվարք
ago	առաջ
agrarian	ագրարային
agreeable	հաճելի, դուրեկան, համաձայն, համապատասխան
agreeably	հաճելի, համաձայն, համապատասխան
agreement	համաձայնագիր, պայմանագիր, համաձայնեցում, համաձայնություն
agree	համաձայնվել, հարմարվել, հաշտվելհամապատասխանել, ներդաշնակել
agricultural	գյուղատնտեսական, հողագործական
agriculture	գյուղատնտեսություն, հողագործություն
agriculturist	գյուղատնտես
agrimony	կռատուկ
agronomical	գյուղատնտեսական, ագրոնոմիական
agronomics	հողագիտություն, ագրոնոմիա
agronomic	գյուղատնտեսական, ագրոնոմիական
agronomist	գյուղատնտես, ագրոնոմ
agronomy	գյուղատնտեսություն, հողագործություն, ագրոնոմիա, հողագիտություն
aground	ծանծաղուտի մեջ խրված, դժվար կացության մեջ գտնվող
ague	ջերմ, դող, նոպա, ախտաժամ
aguish	մալարիայով հիվանդ, մալարիայի, ընդմիջվող(ջերմի մասին)
aha	ըհը
ahead	առաջ, առջեվում
aheap	կույտ արած, դիզված
ahem	հը՜մ
ahorseback	ձի հեծած, ձիու վրա
ahorse	ձի հեծած, ձիու վրա
ah	ախ, օհ
aide de camp	ադյուտանտ
aid	օգնություն, օգնական, հարկ, օժանդակ միջոցներ, պիտույքներ
aigrette	փետրափունջ, փետուրի զարդարանք, ճառագայթների փունջ կամ խուրձ
aigwille	սրածայր բարձունք, գագաթ, սուր ծայր
ailing	անհանգստություն, տկարություն, վատառողջ, հիվանդ
ailment	վատառողջություն, տկարություն
ail	նեղել, տառապեցնել
aimless	աննպատակ
aim	նպատակ, մտադրություն, նշանառության կետ, ուղղել, ձգտել, նշանառություն
air-ballon	օդապարիկ, աերոստատ
air-barrage	օդային արգելք
air-base	ավիաբազա
air-bladder	լողափամփուշտ
air-blast	օդամղում, օդի հոսանք
air-born	օդով տեղափոխվող, օդում գտնվող
air-brake	օդաճնշական արգելակ
air-chamber	օդախուց, օդախցիկ
aircraft	ինքնաթիռ, ավիացիա, սավառնակի, ավիացիայի
air-cushion	օդով լցված բարձ
air-drome	աերոդչոմ, օդանավակայան
air-field	օդանավակայան, թռիչքի դաշտ
air-gauge	մանոմետր
air-gun	օդաձիգ հրացան, պոլվելիզատոր
air-highway	օդային ուղի, ուղեգիծ
air-hole	օդային փոս, օդանցք, 
airily	օդի նման, թեթեվորեն, թեթեվամտորեն, անհոգությամբ
airing	օդափոխում, զբոսանք
air-jacket	փրկաբաճկոն
airless	օդազուրկ, քամուց զուրկ, խեղդող, հեղձուցիչ
air-liner	մարդատար ինքնաթիռ
airline	ավիագիծ, ուղիղ գիծ
air-lock	օդախցան
air-mail	օդային փոստ, ավիափոստ
air-man	օդաչու
air-mechanic	բորտմեխանիկ
air-monger	ֆանտազյոր, երևակայամոլ
airplane	ինքնաթիռ, սավառնակ
air-pocket	օդային փոս, օդապարկ
air-raid	օդային հարձակում
air-route	ավիագիծ, օդային ճանապարհ
air-screw	պրոպելլեր, օդապտուտակ
air-ship	դիրիժաբլ, օդանավ
air-tight	անօդանցիկ, հերմետիկ
air-unit	ավիազորամաս
airway	օդային ուղի, ուղեգիծ
air-woman	կին օդաչու
airworthy	թռիչքի համար պիտանի
airy	օդային, թեթեվ, նազելի, ուրախ, թեթեվսոլիկ, թեթեվամիտ
air	մթնոլորտ, թեթեվ քամի, կերպարանքմեղեդի, արիա, օդային, ավիացիոն
aisle	շենքի թեվը, երկրորդական բեմ, սեղան(եկեղեցու), միջանցք(շարքերի)
ajar	կիսաբաց, ընդհարված
ajog	մանրաքայլ վազքով
a-kimbo	ձեռքերը կանթած
akin	ազգական, մերձավոր
akopchik	ձավոր
akop	մերձավոր
alabaster	ալեբաստր, գիպս
alacrity	աշխուժություն, պատրաստակամություն
alarm-clock	զարթեցուցիչ ժամացույց
alarm	խուճապ, տագնապ, վախ, անհանգըստացնել, վրդովել
alas	ավա՜ղ
albanian	ալբանական
albatross	ձկնաքաղ (թռչուն)
albescent	սպիտակին տվող, սպիտակավուն
albino	ալբինոս, լսնամաշկ(մաշկի եվ մազերի անբնական սպիտակություն)
albumen	ձվի)սպիտակուց, սպիտակուցային նյութ, սպիտ
albumin	սպիտ, ալբումին
album	ալբոմ
alchemist	ալքիմիկոս
alchemy	ալքիմիա, ոսկեփոխություն
alcoholic	ալկոհոլիկ, ալկոհոլային
alcohol	ալկոհոլ, սպիրտ
alcoran	ղորան
alcove	անկողնախորշ, տաղավար
alderman	քաղաքային վարչության անդամ
alder	լաստենի
alee	հողմածեծ կողմից, հողմածեծ կողմում
ale house	գարեջրատուն
alertness	աչալրջություն, զգոնություն, զգաստություն, աշխուժություն
alert	տագնապի ազդանշան, օդային տագնապ, զգաստ, արթուն, աշխույժ
ale wife	գարեջրատուն պահող կին
alexandrine	ալեքսանդրյան
ale	գարեջուր
alfalfa	առվույտ
algebra boolean	բուլյան հանրահաշիվ
algebra event	պատահույթների հանրահաշիվ
algebra frame	ֆրեյմների հանրահաշիվ
